"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"04/08/2024 23:00:00 - 05/08/2024 00:00:00","BZN|FR","Without Sequence","25.82","",""
"05/08/2024 00:00:00 - 05/08/2024 01:00:00","BZN|FR","Without Sequence","29.31","",""
"05/08/2024 01:00:00 - 05/08/2024 02:00:00","BZN|FR","Without Sequence","19.44","",""
"05/08/2024 02:00:00 - 05/08/2024 03:00:00","BZN|FR","Without Sequence","23.80","",""
"05/08/2024 03:00:00 - 05/08/2024 04:00:00","BZN|FR","Without Sequence","25.51","",""
"05/08/2024 04:00:00 - 05/08/2024 05:00:00","BZN|FR","Without Sequence","36.06","",""
"05/08/2024 05:00:00 - 05/08/2024 06:00:00","BZN|FR","Without Sequence","40.90","",""
"05/08/2024 06:00:00 - 05/08/2024 07:00:00","BZN|FR","Without Sequence","55.10","",""
"05/08/2024 07:00:00 - 05/08/2024 08:00:00","BZN|FR","Without Sequence","47.96","",""
"05/08/2024 08:00:00 - 05/08/2024 09:00:00","BZN|FR","Without Sequence","26.70","",""
"05/08/2024 09:00:00 - 05/08/2024 10:00:00","BZN|FR","Without Sequence","24.23","",""
"05/08/2024 10:00:00 - 05/08/2024 11:00:00","BZN|FR","Without Sequence","35.05","",""
"05/08/2024 11:00:00 - 05/08/2024 12:00:00","BZN|FR","Without Sequence","6.97","",""
"05/08/2024 12:00:00 - 05/08/2024 13:00:00","BZN|FR","Without Sequence","9.74","",""
"05/08/2024 13:00:00 - 05/08/2024 14:00:00","BZN|FR","Without Sequence","9.97","",""
"05/08/2024 14:00:00 - 05/08/2024 15:00:00","BZN|FR","Without Sequence","17.78","",""
"05/08/2024 15:00:00 - 05/08/2024 16:00:00","BZN|FR","Without Sequence","40.40","",""
"05/08/2024 16:00:00 - 05/08/2024 17:00:00","BZN|FR","Without Sequence","86.69","",""
"05/08/2024 17:00:00 - 05/08/2024 18:00:00","BZN|FR","Without Sequence","107.60","",""
"05/08/2024 18:00:00 - 05/08/2024 19:00:00","BZN|FR","Without Sequence","109.62","",""
"05/08/2024 19:00:00 - 05/08/2024 20:00:00","BZN|FR","Without Sequence","107.76","",""
"05/08/2024 20:00:00 - 05/08/2024 21:00:00","BZN|FR","Without Sequence","104.73","",""
"05/08/2024 21:00:00 - 05/08/2024 22:00:00","BZN|FR","Without Sequence","104.73","",""
"05/08/2024 22:00:00 - 05/08/2024 23:00:00","BZN|FR","Without Sequence","59.55","",""
"05/08/2024 23:00:00 - 06/08/2024 00:00:00","BZN|FR","Without Sequence","42.59","",""
"06/08/2024 00:00:00 - 06/08/2024 01:00:00","BZN|FR","Without Sequence","37.77","",""
"06/08/2024 01:00:00 - 06/08/2024 02:00:00","BZN|FR","Without Sequence","29.61","",""
"06/08/2024 02:00:00 - 06/08/2024 03:00:00","BZN|FR","Without Sequence","28.41","",""
"06/08/2024 03:00:00 - 06/08/2024 04:00:00","BZN|FR","Without Sequence","38.07","",""
"06/08/2024 04:00:00 - 06/08/2024 05:00:00","BZN|FR","Without Sequence","35.79","",""
"06/08/2024 05:00:00 - 06/08/2024 06:00:00","BZN|FR","Without Sequence","40.67","",""
"06/08/2024 06:00:00 - 06/08/2024 07:00:00","BZN|FR","Without Sequence","63.50","",""
"06/08/2024 07:00:00 - 06/08/2024 08:00:00","BZN|FR","Without Sequence","52.11","",""
"06/08/2024 08:00:00 - 06/08/2024 09:00:00","BZN|FR","Without Sequence","36.10","",""
"06/08/2024 09:00:00 - 06/08/2024 10:00:00","BZN|FR","Without Sequence","21.44","",""
"06/08/2024 10:00:00 - 06/08/2024 11:00:00","BZN|FR","Without Sequence","15.95","",""
"06/08/2024 11:00:00 - 06/08/2024 12:00:00","BZN|FR","Without Sequence","3.12","",""
"06/08/2024 12:00:00 - 06/08/2024 13:00:00","BZN|FR","Without Sequence","4.99","",""
"06/08/2024 13:00:00 - 06/08/2024 14:00:00","BZN|FR","Without Sequence","19.53","",""
"06/08/2024 14:00:00 - 06/08/2024 15:00:00","BZN|FR","Without Sequence","10.91","",""
"06/08/2024 15:00:00 - 06/08/2024 16:00:00","BZN|FR","Without Sequence","41.61","",""
"06/08/2024 16:00:00 - 06/08/2024 17:00:00","BZN|FR","Without Sequence","54.70","",""
"06/08/2024 17:00:00 - 06/08/2024 18:00:00","BZN|FR","Without Sequence","88.61","",""
"06/08/2024 18:00:00 - 06/08/2024 19:00:00","BZN|FR","Without Sequence","77.01","",""
"06/08/2024 19:00:00 - 06/08/2024 20:00:00","BZN|FR","Without Sequence","80.84","",""
"06/08/2024 20:00:00 - 06/08/2024 21:00:00","BZN|FR","Without Sequence","87.72","",""
"06/08/2024 21:00:00 - 06/08/2024 22:00:00","BZN|FR","Without Sequence","87.72","",""
"06/08/2024 22:00:00 - 06/08/2024 23:00:00","BZN|FR","Without Sequence","49.40","",""
"06/08/2024 23:00:00 - 07/08/2024 00:00:00","BZN|FR","Without Sequence","37.00","",""
"07/08/2024 00:00:00 - 07/08/2024 01:00:00","BZN|FR","Without Sequence","32.75","",""
"07/08/2024 01:00:00 - 07/08/2024 02:00:00","BZN|FR","Without Sequence","18.81","",""
"07/08/2024 02:00:00 - 07/08/2024 03:00:00","BZN|FR","Without Sequence","20.12","",""
"07/08/2024 03:00:00 - 07/08/2024 04:00:00","BZN|FR","Without Sequence","21.85","",""
"07/08/2024 04:00:00 - 07/08/2024 05:00:00","BZN|FR","Without Sequence","29.02","",""
"07/08/2024 05:00:00 - 07/08/2024 06:00:00","BZN|FR","Without Sequence","30.57","",""
"07/08/2024 06:00:00 - 07/08/2024 07:00:00","BZN|FR","Without Sequence","43.68","",""
"07/08/2024 07:00:00 - 07/08/2024 08:00:00","BZN|FR","Without Sequence","38.80","",""
"07/08/2024 08:00:00 - 07/08/2024 09:00:00","BZN|FR","Without Sequence","34.72","",""
"07/08/2024 09:00:00 - 07/08/2024 10:00:00","BZN|FR","Without Sequence","14.96","",""
"07/08/2024 10:00:00 - 07/08/2024 11:00:00","BZN|FR","Without Sequence","19.62","",""
"07/08/2024 11:00:00 - 07/08/2024 12:00:00","BZN|FR","Without Sequence","19.68","",""
"07/08/2024 12:00:00 - 07/08/2024 13:00:00","BZN|FR","Without Sequence","16.79","",""
"07/08/2024 13:00:00 - 07/08/2024 14:00:00","BZN|FR","Without Sequence","18.30","",""
"07/08/2024 14:00:00 - 07/08/2024 15:00:00","BZN|FR","Without Sequence","6.17","",""
"07/08/2024 15:00:00 - 07/08/2024 16:00:00","BZN|FR","Without Sequence","11.37","",""
"07/08/2024 16:00:00 - 07/08/2024 17:00:00","BZN|FR","Without Sequence","44.58","",""
"07/08/2024 17:00:00 - 07/08/2024 18:00:00","BZN|FR","Without Sequence","62.50","",""
"07/08/2024 18:00:00 - 07/08/2024 19:00:00","BZN|FR","Without Sequence","62.61","",""
"07/08/2024 19:00:00 - 07/08/2024 20:00:00","BZN|FR","Without Sequence","59.43","",""
"07/08/2024 20:00:00 - 07/08/2024 21:00:00","BZN|FR","Without Sequence","67.68","",""
"07/08/2024 21:00:00 - 07/08/2024 22:00:00","BZN|FR","Without Sequence","67.68","",""
"07/08/2024 22:00:00 - 07/08/2024 23:00:00","BZN|FR","Without Sequence","42.90","",""
"07/08/2024 23:00:00 - 08/08/2024 00:00:00","BZN|FR","Without Sequence","35.58","",""
"08/08/2024 00:00:00 - 08/08/2024 01:00:00","BZN|FR","Without Sequence","24.32","",""
"08/08/2024 01:00:00 - 08/08/2024 02:00:00","BZN|FR","Without Sequence","18.31","",""
"08/08/2024 02:00:00 - 08/08/2024 03:00:00","BZN|FR","Without Sequence","17.17","",""
"08/08/2024 03:00:00 - 08/08/2024 04:00:00","BZN|FR","Without Sequence","25.71","",""
"08/08/2024 04:00:00 - 08/08/2024 05:00:00","BZN|FR","Without Sequence","27.96","",""
"08/08/2024 05:00:00 - 08/08/2024 06:00:00","BZN|FR","Without Sequence","42.11","",""
"08/08/2024 06:00:00 - 08/08/2024 07:00:00","BZN|FR","Without Sequence","52.12","",""
"08/08/2024 07:00:00 - 08/08/2024 08:00:00","BZN|FR","Without Sequence","44.85","",""
"08/08/2024 08:00:00 - 08/08/2024 09:00:00","BZN|FR","Without Sequence","23.78","",""
"08/08/2024 09:00:00 - 08/08/2024 10:00:00","BZN|FR","Without Sequence","18.35","",""
"08/08/2024 10:00:00 - 08/08/2024 11:00:00","BZN|FR","Without Sequence","29.69","",""
"08/08/2024 11:00:00 - 08/08/2024 12:00:00","BZN|FR","Without Sequence","0.08","",""
"08/08/2024 12:00:00 - 08/08/2024 13:00:00","BZN|FR","Without Sequence","1.19","",""
"08/08/2024 13:00:00 - 08/08/2024 14:00:00","BZN|FR","Without Sequence","0.10","",""
"08/08/2024 14:00:00 - 08/08/2024 15:00:00","BZN|FR","Without Sequence","15.00","",""
"08/08/2024 15:00:00 - 08/08/2024 16:00:00","BZN|FR","Without Sequence","26.71","",""
"08/08/2024 16:00:00 - 08/08/2024 17:00:00","BZN|FR","Without Sequence","51.90","",""
"08/08/2024 17:00:00 - 08/08/2024 18:00:00","BZN|FR","Without Sequence","52.09","",""
"08/08/2024 18:00:00 - 08/08/2024 19:00:00","BZN|FR","Without Sequence","48.55","",""
"08/08/2024 19:00:00 - 08/08/2024 20:00:00","BZN|FR","Without Sequence","44.73","",""
"08/08/2024 20:00:00 - 08/08/2024 21:00:00","BZN|FR","Without Sequence","52.19","",""
"08/08/2024 21:00:00 - 08/08/2024 22:00:00","BZN|FR","Without Sequence","52.19","",""
"08/08/2024 22:00:00 - 08/08/2024 23:00:00","BZN|FR","Without Sequence","22.40","",""
"08/08/2024 23:00:00 - 09/08/2024 00:00:00","BZN|FR","Without Sequence","13.02","",""
"09/08/2024 00:00:00 - 09/08/2024 01:00:00","BZN|FR","Without Sequence","3.20","",""
"09/08/2024 01:00:00 - 09/08/2024 02:00:00","BZN|FR","Without Sequence","-0.01","",""
"09/08/2024 02:00:00 - 09/08/2024 03:00:00","BZN|FR","Without Sequence","-0.02","",""
"09/08/2024 03:00:00 - 09/08/2024 04:00:00","BZN|FR","Without Sequence","0.01","",""
"09/08/2024 04:00:00 - 09/08/2024 05:00:00","BZN|FR","Without Sequence","4.05","",""
"09/08/2024 05:00:00 - 09/08/2024 06:00:00","BZN|FR","Without Sequence","14.66","",""
"09/08/2024 06:00:00 - 09/08/2024 07:00:00","BZN|FR","Without Sequence","35.05","",""
"09/08/2024 07:00:00 - 09/08/2024 08:00:00","BZN|FR","Without Sequence","26.80","",""
"09/08/2024 08:00:00 - 09/08/2024 09:00:00","BZN|FR","Without Sequence","4.85","",""
"09/08/2024 09:00:00 - 09/08/2024 10:00:00","BZN|FR","Without Sequence","0.10","",""
"09/08/2024 10:00:00 - 09/08/2024 11:00:00","BZN|FR","Without Sequence","0.07","",""
"09/08/2024 11:00:00 - 09/08/2024 12:00:00","BZN|FR","Without Sequence","0.00","",""
"09/08/2024 12:00:00 - 09/08/2024 13:00:00","BZN|FR","Without Sequence","-0.72","",""
"09/08/2024 13:00:00 - 09/08/2024 14:00:00","BZN|FR","Without Sequence","-0.01","",""
"09/08/2024 14:00:00 - 09/08/2024 15:00:00","BZN|FR","Without Sequence","0.00","",""
"09/08/2024 15:00:00 - 09/08/2024 16:00:00","BZN|FR","Without Sequence","5.64","",""
"09/08/2024 16:00:00 - 09/08/2024 17:00:00","BZN|FR","Without Sequence","42.37","",""
"09/08/2024 17:00:00 - 09/08/2024 18:00:00","BZN|FR","Without Sequence","72.47","",""
"09/08/2024 18:00:00 - 09/08/2024 19:00:00","BZN|FR","Without Sequence","80.75","",""
"09/08/2024 19:00:00 - 09/08/2024 20:00:00","BZN|FR","Without Sequence","89.90","",""
"09/08/2024 20:00:00 - 09/08/2024 21:00:00","BZN|FR","Without Sequence","89.22","",""
"09/08/2024 21:00:00 - 09/08/2024 22:00:00","BZN|FR","Without Sequence","89.22","",""
"09/08/2024 22:00:00 - 09/08/2024 23:00:00","BZN|FR","Without Sequence","51.70","",""
"09/08/2024 23:00:00 - 10/08/2024 00:00:00","BZN|FR","Without Sequence","26.41","",""
"10/08/2024 00:00:00 - 10/08/2024 01:00:00","BZN|FR","Without Sequence","16.38","",""
"10/08/2024 01:00:00 - 10/08/2024 02:00:00","BZN|FR","Without Sequence","14.08","",""
"10/08/2024 02:00:00 - 10/08/2024 03:00:00","BZN|FR","Without Sequence","10.21","",""
"10/08/2024 03:00:00 - 10/08/2024 04:00:00","BZN|FR","Without Sequence","14.33","",""
"10/08/2024 04:00:00 - 10/08/2024 05:00:00","BZN|FR","Without Sequence","16.14","",""
"10/08/2024 05:00:00 - 10/08/2024 06:00:00","BZN|FR","Without Sequence","21.21","",""
"10/08/2024 06:00:00 - 10/08/2024 07:00:00","BZN|FR","Without Sequence","28.20","",""
"10/08/2024 07:00:00 - 10/08/2024 08:00:00","BZN|FR","Without Sequence","0.24","",""
"10/08/2024 08:00:00 - 10/08/2024 09:00:00","BZN|FR","Without Sequence","-2.97","",""
"10/08/2024 09:00:00 - 10/08/2024 10:00:00","BZN|FR","Without Sequence","-12.13","",""
"10/08/2024 10:00:00 - 10/08/2024 11:00:00","BZN|FR","Without Sequence","-22.39","",""
"10/08/2024 11:00:00 - 10/08/2024 12:00:00","BZN|FR","Without Sequence","-29.87","",""
"10/08/2024 12:00:00 - 10/08/2024 13:00:00","BZN|FR","Without Sequence","-21.92","",""
"10/08/2024 13:00:00 - 10/08/2024 14:00:00","BZN|FR","Without Sequence","-28.93","",""
"10/08/2024 14:00:00 - 10/08/2024 15:00:00","BZN|FR","Without Sequence","-7.94","",""
"10/08/2024 15:00:00 - 10/08/2024 16:00:00","BZN|FR","Without Sequence","0.65","",""
"10/08/2024 16:00:00 - 10/08/2024 17:00:00","BZN|FR","Without Sequence","49.49","",""
"10/08/2024 17:00:00 - 10/08/2024 18:00:00","BZN|FR","Without Sequence","81.67","",""
"10/08/2024 18:00:00 - 10/08/2024 19:00:00","BZN|FR","Without Sequence","71.91","",""
"10/08/2024 19:00:00 - 10/08/2024 20:00:00","BZN|FR","Without Sequence","64.03","",""
"10/08/2024 20:00:00 - 10/08/2024 21:00:00","BZN|FR","Without Sequence","88.35","",""
"10/08/2024 21:00:00 - 10/08/2024 22:00:00","BZN|FR","Without Sequence","88.35","",""
"10/08/2024 22:00:00 - 10/08/2024 23:00:00","BZN|FR","Without Sequence","45.03","",""
"10/08/2024 23:00:00 - 11/08/2024 00:00:00","BZN|FR","Without Sequence","40.59","",""
"11/08/2024 00:00:00 - 11/08/2024 01:00:00","BZN|FR","Without Sequence","31.88","",""
"11/08/2024 01:00:00 - 11/08/2024 02:00:00","BZN|FR","Without Sequence","23.57","",""
"11/08/2024 02:00:00 - 11/08/2024 03:00:00","BZN|FR","Without Sequence","12.54","",""
"11/08/2024 03:00:00 - 11/08/2024 04:00:00","BZN|FR","Without Sequence","13.48","",""
"11/08/2024 04:00:00 - 11/08/2024 05:00:00","BZN|FR","Without Sequence","10.44","",""
"11/08/2024 05:00:00 - 11/08/2024 06:00:00","BZN|FR","Without Sequence","4.79","",""
"11/08/2024 06:00:00 - 11/08/2024 07:00:00","BZN|FR","Without Sequence","13.05","",""
"11/08/2024 07:00:00 - 11/08/2024 08:00:00","BZN|FR","Without Sequence","0.00","",""
"11/08/2024 08:00:00 - 11/08/2024 09:00:00","BZN|FR","Without Sequence","-4.98","",""
"11/08/2024 09:00:00 - 11/08/2024 10:00:00","BZN|FR","Without Sequence","-14.91","",""
"11/08/2024 10:00:00 - 11/08/2024 11:00:00","BZN|FR","Without Sequence","-30.64","",""
"11/08/2024 11:00:00 - 11/08/2024 12:00:00","BZN|FR","Without Sequence","-59.67","",""
"11/08/2024 12:00:00 - 11/08/2024 13:00:00","BZN|FR","Without Sequence","-50.03","",""
"11/08/2024 13:00:00 - 11/08/2024 14:00:00","BZN|FR","Without Sequence","-30.98","",""
"11/08/2024 14:00:00 - 11/08/2024 15:00:00","BZN|FR","Without Sequence","-4.99","",""
"11/08/2024 15:00:00 - 11/08/2024 16:00:00","BZN|FR","Without Sequence","4.12","",""
"11/08/2024 16:00:00 - 11/08/2024 17:00:00","BZN|FR","Without Sequence","36.42","",""
"11/08/2024 17:00:00 - 11/08/2024 18:00:00","BZN|FR","Without Sequence","50.50","",""
"11/08/2024 18:00:00 - 11/08/2024 19:00:00","BZN|FR","Without Sequence","59.34","",""
"11/08/2024 19:00:00 - 11/08/2024 20:00:00","BZN|FR","Without Sequence","53.74","",""
"11/08/2024 20:00:00 - 11/08/2024 21:00:00","BZN|FR","Without Sequence","54.24","",""
"11/08/2024 21:00:00 - 11/08/2024 22:00:00","BZN|FR","Without Sequence","54.24","",""
"11/08/2024 22:00:00 - 11/08/2024 23:00:00","BZN|FR","Without Sequence","28.74","",""
"11/08/2024 23:00:00 - 12/08/2024 00:00:00","BZN|FR","Without Sequence","15.00","",""
"12/08/2024 00:00:00 - 12/08/2024 01:00:00","BZN|FR","Without Sequence","2.81","",""
"12/08/2024 01:00:00 - 12/08/2024 02:00:00","BZN|FR","Without Sequence","1.15","",""
"12/08/2024 02:00:00 - 12/08/2024 03:00:00","BZN|FR","Without Sequence","0.00","",""
"12/08/2024 03:00:00 - 12/08/2024 04:00:00","BZN|FR","Without Sequence","0.03","",""
"12/08/2024 04:00:00 - 12/08/2024 05:00:00","BZN|FR","Without Sequence","16.26","",""
"12/08/2024 05:00:00 - 12/08/2024 06:00:00","BZN|FR","Without Sequence","15.30","",""
"12/08/2024 06:00:00 - 12/08/2024 07:00:00","BZN|FR","Without Sequence","45.78","",""
"12/08/2024 07:00:00 - 12/08/2024 08:00:00","BZN|FR","Without Sequence","45.69","",""
"12/08/2024 08:00:00 - 12/08/2024 09:00:00","BZN|FR","Without Sequence","40.12","",""
"12/08/2024 09:00:00 - 12/08/2024 10:00:00","BZN|FR","Without Sequence","16.04","",""
"12/08/2024 10:00:00 - 12/08/2024 11:00:00","BZN|FR","Without Sequence","10.06","",""
"12/08/2024 11:00:00 - 12/08/2024 12:00:00","BZN|FR","Without Sequence","6.98","",""
"12/08/2024 12:00:00 - 12/08/2024 13:00:00","BZN|FR","Without Sequence","18.03","",""
"12/08/2024 13:00:00 - 12/08/2024 14:00:00","BZN|FR","Without Sequence","27.49","",""
"12/08/2024 14:00:00 - 12/08/2024 15:00:00","BZN|FR","Without Sequence","49.03","",""
"12/08/2024 15:00:00 - 12/08/2024 16:00:00","BZN|FR","Without Sequence","82.10","",""
"12/08/2024 16:00:00 - 12/08/2024 17:00:00","BZN|FR","Without Sequence","90.57","",""
"12/08/2024 17:00:00 - 12/08/2024 18:00:00","BZN|FR","Without Sequence","117.15","",""
"12/08/2024 18:00:00 - 12/08/2024 19:00:00","BZN|FR","Without Sequence","124.95","",""
"12/08/2024 19:00:00 - 12/08/2024 20:00:00","BZN|FR","Without Sequence","130.60","",""
"12/08/2024 20:00:00 - 12/08/2024 21:00:00","BZN|FR","Without Sequence","108.51","",""
"12/08/2024 21:00:00 - 12/08/2024 22:00:00","BZN|FR","Without Sequence","108.51","",""
"12/08/2024 22:00:00 - 12/08/2024 23:00:00","BZN|FR","Without Sequence","100.07","",""
"12/08/2024 23:00:00 - 13/08/2024 00:00:00","BZN|FR","Without Sequence","88.27","",""
"13/08/2024 00:00:00 - 13/08/2024 01:00:00","BZN|FR","Without Sequence","65.15","",""
"13/08/2024 01:00:00 - 13/08/2024 02:00:00","BZN|FR","Without Sequence","62.37","",""
"13/08/2024 02:00:00 - 13/08/2024 03:00:00","BZN|FR","Without Sequence","60.94","",""
"13/08/2024 03:00:00 - 13/08/2024 04:00:00","BZN|FR","Without Sequence","68.00","",""
"13/08/2024 04:00:00 - 13/08/2024 05:00:00","BZN|FR","Without Sequence","95.16","",""
"13/08/2024 05:00:00 - 13/08/2024 06:00:00","BZN|FR","Without Sequence","113.58","",""
"13/08/2024 06:00:00 - 13/08/2024 07:00:00","BZN|FR","Without Sequence","117.89","",""
"13/08/2024 07:00:00 - 13/08/2024 08:00:00","BZN|FR","Without Sequence","92.94","",""
"13/08/2024 08:00:00 - 13/08/2024 09:00:00","BZN|FR","Without Sequence","70.74","",""
"13/08/2024 09:00:00 - 13/08/2024 10:00:00","BZN|FR","Without Sequence","58.44","",""
"13/08/2024 10:00:00 - 13/08/2024 11:00:00","BZN|FR","Without Sequence","46.76","",""
"13/08/2024 11:00:00 - 13/08/2024 12:00:00","BZN|FR","Without Sequence","43.87","",""
"13/08/2024 12:00:00 - 13/08/2024 13:00:00","BZN|FR","Without Sequence","50.97","",""
"13/08/2024 13:00:00 - 13/08/2024 14:00:00","BZN|FR","Without Sequence","66.73","",""
"13/08/2024 14:00:00 - 13/08/2024 15:00:00","BZN|FR","Without Sequence","80.05","",""
"13/08/2024 15:00:00 - 13/08/2024 16:00:00","BZN|FR","Without Sequence","84.50","",""
"13/08/2024 16:00:00 - 13/08/2024 17:00:00","BZN|FR","Without Sequence","96.02","",""
"13/08/2024 17:00:00 - 13/08/2024 18:00:00","BZN|FR","Without Sequence","101.51","",""
"13/08/2024 18:00:00 - 13/08/2024 19:00:00","BZN|FR","Without Sequence","108.29","",""
"13/08/2024 19:00:00 - 13/08/2024 20:00:00","BZN|FR","Without Sequence","100.87","",""
"13/08/2024 20:00:00 - 13/08/2024 21:00:00","BZN|FR","Without Sequence","113.76","",""
"13/08/2024 21:00:00 - 13/08/2024 22:00:00","BZN|FR","Without Sequence","113.76","",""
"13/08/2024 22:00:00 - 13/08/2024 23:00:00","BZN|FR","Without Sequence","88.50","",""
"13/08/2024 23:00:00 - 14/08/2024 00:00:00","BZN|FR","Without Sequence","78.50","",""
"14/08/2024 00:00:00 - 14/08/2024 01:00:00","BZN|FR","Without Sequence","76.56","",""
"14/08/2024 01:00:00 - 14/08/2024 02:00:00","BZN|FR","Without Sequence","64.00","",""
"14/08/2024 02:00:00 - 14/08/2024 03:00:00","BZN|FR","Without Sequence","71.51","",""
"14/08/2024 03:00:00 - 14/08/2024 04:00:00","BZN|FR","Without Sequence","70.20","",""
"14/08/2024 04:00:00 - 14/08/2024 05:00:00","BZN|FR","Without Sequence","80.38","",""
"14/08/2024 05:00:00 - 14/08/2024 06:00:00","BZN|FR","Without Sequence","102.07","",""
"14/08/2024 06:00:00 - 14/08/2024 07:00:00","BZN|FR","Without Sequence","109.87","",""
"14/08/2024 07:00:00 - 14/08/2024 08:00:00","BZN|FR","Without Sequence","90.00","",""
"14/08/2024 08:00:00 - 14/08/2024 09:00:00","BZN|FR","Without Sequence","75.00","",""
"14/08/2024 09:00:00 - 14/08/2024 10:00:00","BZN|FR","Without Sequence","76.01","",""
"14/08/2024 10:00:00 - 14/08/2024 11:00:00","BZN|FR","Without Sequence","75.78","",""
"14/08/2024 11:00:00 - 14/08/2024 12:00:00","BZN|FR","Without Sequence","76.44","",""
"14/08/2024 12:00:00 - 14/08/2024 13:00:00","BZN|FR","Without Sequence","75.59","",""
"14/08/2024 13:00:00 - 14/08/2024 14:00:00","BZN|FR","Without Sequence","65.61","",""
"14/08/2024 14:00:00 - 14/08/2024 15:00:00","BZN|FR","Without Sequence","69.98","",""
"14/08/2024 15:00:00 - 14/08/2024 16:00:00","BZN|FR","Without Sequence","69.47","",""
"14/08/2024 16:00:00 - 14/08/2024 17:00:00","BZN|FR","Without Sequence","110.44","",""
"14/08/2024 17:00:00 - 14/08/2024 18:00:00","BZN|FR","Without Sequence","115.77","",""
"14/08/2024 18:00:00 - 14/08/2024 19:00:00","BZN|FR","Without Sequence","109.02","",""
"14/08/2024 19:00:00 - 14/08/2024 20:00:00","BZN|FR","Without Sequence","114.26","",""
"14/08/2024 20:00:00 - 14/08/2024 21:00:00","BZN|FR","Without Sequence","108.54","",""
"14/08/2024 21:00:00 - 14/08/2024 22:00:00","BZN|FR","Without Sequence","108.54","",""
"14/08/2024 22:00:00 - 14/08/2024 23:00:00","BZN|FR","Without Sequence","69.47","",""
"14/08/2024 23:00:00 - 15/08/2024 00:00:00","BZN|FR","Without Sequence","59.32","",""
"15/08/2024 00:00:00 - 15/08/2024 01:00:00","BZN|FR","Without Sequence","55.29","",""
"15/08/2024 01:00:00 - 15/08/2024 02:00:00","BZN|FR","Without Sequence","55.89","",""
"15/08/2024 02:00:00 - 15/08/2024 03:00:00","BZN|FR","Without Sequence","44.91","",""
"15/08/2024 03:00:00 - 15/08/2024 04:00:00","BZN|FR","Without Sequence","49.55","",""
"15/08/2024 04:00:00 - 15/08/2024 05:00:00","BZN|FR","Without Sequence","53.94","",""
